TEAM	TIME	CHALLENGE	GENESYMBOL	Pathway
JayHawks	TIME24	SC3	IL18	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CD70	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	CD70	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CD70	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CD70	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CD70	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CD70	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CD70	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CD70	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CD70	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CD70	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CD70	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	VIP	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL18R1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL18R1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL18R1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL18R1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL18R1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL18R1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL18R1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL18R1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL18R1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL18R1	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	KCNJ2	HALLMARK_INFLAMMATORY_RESPONSE
burkhajo	TIME24	SC3	MXD1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFSF9	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFSF9	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	TNFSF9	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFSF9	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFSF9	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFSF9	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFSF9	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFSF9	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFSF9	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFSF9	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	TNFSF9	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFSF9	HALLMARK_INFLAMMATORY_RESPONSE
SSN_Dream_Team	TIME24	SC3	IL18RAP	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL18RAP	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL18RAP	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL18RAP	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL18RAP	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL18RAP	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL18RAP	HALLMARK_INFLAMMATORY_RESPONSE
burkhajo	TIME24	SC3	IL18RAP	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL18RAP	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL18RAP	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL18RAP	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL18RAP	HALLMARK_INFLAMMATORY_RESPONSE
burkhajo	TIME24	SC3	EMR1	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	GP1BA	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	IL10	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CSF3	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CSF3	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CSF3	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CSF3	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CSF3	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CSF3	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CSF3	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CSF3	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CSF3	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CSF3	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	OPRK1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	OPRK1	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	OPRK1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	OPRK1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	OPRK1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	OPRK1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	OPRK1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	OPRK1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	OPRK1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	OPRK1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	OPRK1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CMKLR1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CMKLR1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CMKLR1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CMKLR1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CMKLR1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CMKLR1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CMKLR1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CMKLR1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CMKLR1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CMKLR1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CCL22	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CCL22	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CCL22	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CCL22	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CCL22	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CCL22	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	CCL22	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CCL22	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CCL22	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CCL22	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CCL22	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	TACR3	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TAPBP	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TAPBP	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TAPBP	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TAPBP	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TAPBP	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TAPBP	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TAPBP	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TAPBP	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TAPBP	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TAPBP	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	GPC3	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	RGS16	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	RGS16	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	RIPK2	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TLR1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TLR1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TLR1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TLR1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TLR1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TLR1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TLR1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TLR1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TLR1	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	TLR1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TLR1	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	PLAUR	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	PLAUR	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CXCL11	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CXCL11	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CXCL11	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CXCL11	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CXCL11	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CXCL11	HALLMARK_INFLAMMATORY_RESPONSE
jhou	TIME24	SC3	CXCL11	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CXCL11	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CXCL11	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CXCL11	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CXCL11	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	CCRL2	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	CCRL2	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	ITGB8	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	PVR	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	ICOSLG	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	ICOSLG	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	APLNR	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	OSM	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	OSM	HALLMARK_INFLAMMATORY_RESPONSE
Gustavssonlab	TIME24	SC3	OSM	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	OSM	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	OSM	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	OSM	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	OSM	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	OSM	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	OSM	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	OSM	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	OSM	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	CCL2	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	CCL2	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	CCL2	HALLMARK_INFLAMMATORY_RESPONSE
burkhajo	TIME24	SC3	NAMPT	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	EDN1	HALLMARK_INFLAMMATORY_RESPONSE
burkhajo	TIME24	SC3	RTP4	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	CLEC5A	HALLMARK_INFLAMMATORY_RESPONSE
burkhajo	TIME24	SC3	CLEC5A	HALLMARK_INFLAMMATORY_RESPONSE
SSN_Dream_Team	TIME24	SC3	CLEC5A	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	TNFSF15	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFSF15	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFSF15	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFSF15	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFSF15	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFSF15	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFSF15	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFSF15	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFSF15	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFSF15	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFSF15	HALLMARK_INFLAMMATORY_RESPONSE
burkhajo	TIME24	SC3	FFAR2	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CCL24	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CCL24	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CCL24	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CCL24	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CCL24	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CCL24	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CCL24	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CCL24	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CCL24	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CCL24	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CD40	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CD40	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CD40	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CD40	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CD40	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CD40	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CD40	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CD40	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CD40	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CD40	HALLMARK_INFLAMMATORY_RESPONSE
Aganita	TIME24	SC2	MARCH1	HALLMARK_INTERFERON_GAMMA_RESPONSE
Aganita	TIME24	SC2	TRIM25	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC2	ARL4A	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC2	CASP1	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC2	CD38	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC2	CD86	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC2	DHX58	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC2	IFIT2	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC2	IL18BP	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC2	LGALS3BP	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC2	P2RY14	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC2	SECTM1	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC2	LAP3	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC2	PIM1	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC2	RSAD2	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC2	FCGR1A	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC2	FGL2	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC2	HERC6	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC2	IDO1	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC2	IFI27	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC2	IFI44L	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC2	IFIH1	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC2	IFIT1	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC2	IFIT3	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC2	ISG15	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC2	MX1	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC2	OAS2	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC2	SELP	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC2	SERPING1	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC2	TDRD7	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC2	TRAFD1	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC2	UPP1	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC2	USP18	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC2	ZBP1	HALLMARK_INTERFERON_GAMMA_RESPONSE
Neo_Naoned	TIME24	SC2	SERPING1	HALLMARK_INTERFERON_GAMMA_RESPONSE
JayHawks	TIME24	SC2	IFITM2	HALLMARK_INTERFERON_GAMMA_RESPONSE
cwruPatho	TIME24	SC2	PSMA2	HALLMARK_INTERFERON_GAMMA_RESPONSE
Espoir	TIME24	SC2	PSMA2	HALLMARK_INTERFERON_GAMMA_RESPONSE
JayHawks	TIME24	SC2	PNP	HALLMARK_INTERFERON_GAMMA_RESPONSE
ChristoferF	TIME24	SC2	ADAR	HALLMARK_INTERFERON_GAMMA_RESPONSE
FluAttack	TIME24	SC2	MX1	HALLMARK_INTERFERON_GAMMA_RESPONSE
SunilKumar	TIME24	SC2	IFI27	HALLMARK_INTERFERON_GAMMA_RESPONSE
Nautilus	TIME24	SC2	PLSCR1	HALLMARK_INTERFERON_GAMMA_RESPONSE
SunilKumar	TIME24	SC2	IFI44L	HALLMARK_INTERFERON_GAMMA_RESPONSE
Neo_Naoned	TIME24	SC2	IFI44L	HALLMARK_INTERFERON_GAMMA_RESPONSE
ESSJ	TIME24	SC2	IFI44L	HALLMARK_INTERFERON_GAMMA_RESPONSE
FluAttack	TIME24	SC2	SAMHD1	HALLMARK_INTERFERON_GAMMA_RESPONSE
ChristoferF	TIME24	SC2	SAMHD1	HALLMARK_INTERFERON_GAMMA_RESPONSE
JayHawks	TIME24	SC2	SAMHD1	HALLMARK_INTERFERON_GAMMA_RESPONSE
SunilKumar	TIME24	SC2	SAMHD1	HALLMARK_INTERFERON_GAMMA_RESPONSE
JayHawks	TIME24	SC2	FAS	HALLMARK_INTERFERON_GAMMA_RESPONSE
cwruPatho	TIME24	SC2	IFNAR2	HALLMARK_INTERFERON_GAMMA_RESPONSE
cwruPatho	TIME24	SC2	IFNAR2	HALLMARK_INTERFERON_GAMMA_RESPONSE
Neo_Naoned	TIME24	SC2	TRIM21	HALLMARK_INTERFERON_GAMMA_RESPONSE
USPteam	TIME24	SC2	OAS2	HALLMARK_INTERFERON_GAMMA_RESPONSE
FluAttack	TIME24	SC2	OAS2	HALLMARK_INTERFERON_GAMMA_RESPONSE
ChristoferF	TIME24	SC2	ARL4A	HALLMARK_INTERFERON_GAMMA_RESPONSE
FluAttack	TIME24	SC2	STAT2	HALLMARK_INTERFERON_GAMMA_RESPONSE
FluAttack	TIME24	SC2	ISG15	HALLMARK_INTERFERON_GAMMA_RESPONSE
JayHawks	TIME24	SC2	CD86	HALLMARK_INTERFERON_GAMMA_RESPONSE
SunilKumar	TIME24	SC2	CD38	HALLMARK_INTERFERON_GAMMA_RESPONSE
cwruPatho	TIME24	SC2	JAK2	HALLMARK_INTERFERON_GAMMA_RESPONSE
Espoir	TIME24	SC2	XAF1	HALLMARK_INTERFERON_GAMMA_RESPONSE
cwruPatho	TIME24	SC2	SOCS3	HALLMARK_INTERFERON_GAMMA_RESPONSE
cwruPatho	TIME24	SC2	SOCS3	HALLMARK_INTERFERON_GAMMA_RESPONSE
JayHawks	TIME24	SC2	P2RY14	HALLMARK_INTERFERON_GAMMA_RESPONSE
cwruPatho	TIME24	SC2	PTPN6	HALLMARK_INTERFERON_GAMMA_RESPONSE
ChristoferF	TIME24	SC2	CASP7	HALLMARK_INTERFERON_GAMMA_RESPONSE
Espoir	TIME24	SC2	NCOA3	HALLMARK_INTERFERON_GAMMA_RESPONSE
cwruPatho	TIME24	SC2	CASP4	HALLMARK_INTERFERON_GAMMA_RESPONSE
cwruPatho	TIME24	SC2	SOCS1	HALLMARK_INTERFERON_GAMMA_RESPONSE
cwruPatho	TIME24	SC2	SOCS1	HALLMARK_INTERFERON_GAMMA_RESPONSE
FluAttack	TIME24	SC2	IDO1	HALLMARK_INTERFERON_GAMMA_RESPONSE
cwruPatho	TIME24	SC2	PML	HALLMARK_INTERFERON_GAMMA_RESPONSE
JayHawks	TIME24	SC2	HLA-B	HALLMARK_INTERFERON_GAMMA_RESPONSE
cwruPatho	TIME24	SC2	CFB	HALLMARK_INTERFERON_GAMMA_RESPONSE
cwruPatho	TIME24	SC2	CFB	HALLMARK_INTERFERON_GAMMA_RESPONSE
cwruPatho	TIME24	SC2	C1R	HALLMARK_INTERFERON_GAMMA_RESPONSE
SunilKumar	TIME24	SC2	C1R	HALLMARK_INTERFERON_GAMMA_RESPONSE
cwruPatho	TIME24	SC2	C1R	HALLMARK_INTERFERON_GAMMA_RESPONSE
JayHawks	TIME24	SC2	C1R	HALLMARK_INTERFERON_GAMMA_RESPONSE
JayHawks	TIME24	SC2	MT2A	HALLMARK_INTERFERON_GAMMA_RESPONSE
JayHawks	TIME24	SC2	IFITM3	HALLMARK_INTERFERON_GAMMA_RESPONSE
SunilKumar	TIME24	SC2	IFITM3	HALLMARK_INTERFERON_GAMMA_RESPONSE
JayHawks	TIME24	SC2	SECTM1	HALLMARK_INTERFERON_GAMMA_RESPONSE
Neo_Naoned	TIME24	SC2	RSAD2	HALLMARK_INTERFERON_GAMMA_RESPONSE
Neo_Naoned	TIME24	SC2	IFI44	HALLMARK_INTERFERON_GAMMA_RESPONSE
JayHawks	TIME24	SC2	HLA-A	HALLMARK_INTERFERON_GAMMA_RESPONSE
JayHawks	TIME24	SC2	FCGR1A	HALLMARK_INTERFERON_GAMMA_RESPONSE
Neo_Naoned	TIME24	SC2	OAS3	HALLMARK_INTERFERON_GAMMA_RESPONSE
FluAttack	TIME24	SC2	OAS3	HALLMARK_INTERFERON_GAMMA_RESPONSE
cwruPatho	TIME24	SC2	IFIH1	HALLMARK_INTERFERON_GAMMA_RESPONSE
JayHawks	TIME24	SC2	MARCH1	HALLMARK_INTERFERON_GAMMA_RESPONSE
Aganita	TIME24	SC3	CASP4	HALLMARK_INTERFERON_GAMMA_RESPONSE
Aganita	TIME24	SC3	PIM1	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC3	CASP1	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC3	CD38	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC3	DHX58	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC3	HERC6	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC3	IFI27	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC3	IFI44L	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC3	IFIH1	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC3	IFIT1	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC3	IFIT2	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC3	IFIT3	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC3	ISG15	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC3	LAP3	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC3	MX1	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC3	OAS2	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC3	P2RY14	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC3	RSAD2	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC3	SECTM1	HALLMARK_INTERFERON_GAMMA_RESPONSE
Shosty	TIME24	SC3	SERPING1	HALLMARK_INTERFERON_GAMMA_RESPONSE
